id;user;item;answer;correct;moves;responseTime;time
1962;1636379;23;ZGVmIGdyZWF0ZXN0X2NvbW1vbl9kaXZpc29yKGEsIGIpOmJyZWFrICAgIGlmIGIgPiBhOmJyZWFrICAgICAgICBhLGIgPSBiLGFicmVhayAgICB3aGlsZSBiICE9IDA6YnJlYWsgICAgICAgIHBvbSA9IGJicmVhayAgICAgICAgYiA9IGElYmJyZWFrICAgICAgICBhID0gcG9tYnJlYWsgICAgcmV0dXJuKGEpYnJlYWs=;1;-1;78550;2017-12-06 14:50:45
1963;1636690;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCBuKWJyZWFr;0;-1;5800;2017-12-06 14:52:55
1964;1636379;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgZm9yIGogaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgIAlwcmludCgiIyIsIGVuZD0iICIpYnJlYWsgICAgICAgIHByaW50KClicmVhaw==;1;-1;86550;2017-12-06 14:53:00
1965;1636379;9;ZGVmIGVtcHR5X3NxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgZm9yIGogaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgICAgICBpZiBpID09IDAgb3IgaSA9PSBuLTE6YnJlYWsgICAgICAgIAkJcHJpbnQoIiMiLCBlbmQ9IiAiKWJyZWFrICAgICAgICAgICAgZWxpZiBqID09IDAgb3IgaiA9PS;1;-1;179600;2017-12-06 14:56:24
1966;1625382;13;ZGVmIHN0cmluZ19pbnRlcnNlY3Rpb24obGVmdCwgcmlnaHQpOmJyZWFrICAgIHggPSBsZW4obGVmdClicmVhayAgICB5ID0gbGVuKHJpZ2h0KWJyZWFrICAgIGlmIHggPD0geTpicmVhayAgICAgICAgY291bnQgPSB4YnJlYWsgICAgZWxzZTpicmVhayAgICAgICAgY291bnQgPSB5YnJlYWsgICAgZm9yIGkgaW4gcmFuZ2UoY291bn;1;-1;423250;2017-12-06 15:12:17
1967;1625382;14;ZGVmIHBhbGluZHJvbSh0ZXh0KTpicmVhayAgICBpZiBsZW4odGV4dCkgJSAyID09IDE6YnJlYWsgICAgICAgIHggPSBsZW4odGV4dCkvLzIrMWJyZWFrICAgIGVsc2U6YnJlYWsgICAgICAgIHggPSBsZW4odGV4dCkvLzJicmVhayAgICBicmVhayAgICBmcm9udCA9ICIiYnJlYWsgICAgYmFjayA9ICIiYnJlYWsgICAgZm9yIGkgaW;1;-1;730000;2017-12-06 16:10:43
1968;1636966;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaiBpbiByYW5nZShuKTogYnJlYWsJICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgIAkgICAgcHJpbnQoIiMiLCBlbmQ9IiAiKWJyZWFrICAgIAlwcmludCgpYnJlYWs=;1;-1;56250;2017-12-06 16:45:50
1969;1636966;17;ZGVmIGZpdmVfbXVsdGlwbGVzKG51bV9saXN0KTpicmVhayAgICBhID0gW11icmVhayAgICBmb3IgaSBpbiBudW1fbGlzdDpicmVhayAgICAgICAgaWYgaSU1ID09IDA6YnJlYWsgICAgICAgICAgYS5hcHBlbmQoaSlicmVhayAgICAgICAgYnJlYWsgICAgcmV0dXJuIGFicmVhaw==;1;-1;56750;2017-12-06 16:50:32
1970;1636966;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICBzID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgCXMqPSBpYnJlYWsgICAgcmV0dXJuIHNicmVhaw==;1;-1;75450;2017-12-06 16:51:52
1971;1616742;35;ZGVmIHNlcXVlbmNlcyhuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZSgxLCBuKzEpOmJyZWFrICAgICAgICBmb3IgaiBpbiByYW5nZSgxLCBpKzEpOmJyZWFrICAgICAgICAgICAgcHJpbnQoaiwgZW5kPSIgIilicmVhayAgICAgICAgcHJpbnQoKWJyZWFr;1;-1;217800;2017-12-06 17:10:34
1972;1616742;36;ZGVmIHByb2R1Y3RzKG4pOmJyZWFrICAgIGZvciByb3cgaW4gcmFuZ2UoMSwgbisxKTpicmVhayAgICAgICAgZm9yIGNvbCBpbiByYW5nZSgxLCBuKzEpOmJyZWFrICAgICAgICAgICAgcHJpbnQocm93ICogY29sLCBlbmQ9IiAiKWJyZWFrICAgICAgICBwcmludCgpYnJlYWs=;1;-1;25100;2017-12-06 17:16:33
1973;1616742;37;ZGVmIHN0YXJzKG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgiKiIsIGVuZD0iIilicmVhayAgICAgICAgZm9yIGsgaW4gcmFuZ2UobiAvLyA1KTogIGJyZWFrICAgICAgICAJaWYgaSA9PSBrICogNSArIDQ6YnJlYWsgICAgICAgICAgICAJcHJpbnQoInwiLCBlbmQ9IiIpYnJlYWsgICAgcH;1;-1;178600;2017-12-06 17:19:33
1974;1616742;1;ZGVmIG51bWJlcnMobik6YnJlYWsgICAgZm9yIGkgaW4gcmFuZ2UoMSwgbisxKTpicmVhayAgICAJcHJpbnQoaSlicmVhaw==;1;-1;61800;2017-12-06 17:22:40
1975;1636966;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOmJyZWFrICAgIHByaW50KG51bV9saXN0WzBdKWJyZWFrICAgIGlmIGxlbihudW1fbGlzdCkgPj0gMzpicmVhayAgICAgICAgZXZlcnlfc2Vjb25kX251bWJlcihudW1fbGlzdFsyOmxlbihudW1fbGlzdCldKWJyZWFrICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgIC;1;-1;304000;2017-12-06 17:40:27
1976;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFrICAgIHJldHVybiAiImJyZWFr;0;-1;28350;2017-12-06 17:44:30
1977;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFrICAgIHJldHVybiAiImJyZWFr;0;-1;55100;2017-12-06 17:44:57
1978;1637182;25;ZGVmIGNvdW50X2EodGV4dCk6YnJlYWsgICAgY291bnQ9MGJyZWFrICAgIGZvciBpIGluIHJhbmdlIHRleHQ6YnJlYWsgICAgICAgIGlmIHRleHRbaV09PSJBIiBvciB0ZXh0W2ldPT0iYSI6YnJlYWsgICAgICAgICAgICBjb3VudD1jb3VudCsxYnJlYWsgICAgcmV0dXJuIGNvdW50YnJlYWs=;0;-1;174950;2017-12-06 17:45:09
1979;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;151500;2017-12-06 17:46:33
1980;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;193900;2017-12-06 17:48:45
1981;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;194850;2017-12-06 17:48:46
1982;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;195700;2017-12-06 17:48:47
1983;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;196300;2017-12-06 17:48:47
1984;1518209;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOmJyZWFr;0;-1;196650;2017-12-06 17:48:48
1985;1518209;31;YnJlYWs=;0;-1;264550;2017-12-06 17:49:56
1986;1518209;31;YnJlYWs=;0;-1;272200;2017-12-06 17:50:03
1987;1518209;31;YnJlYWs=;0;-1;273250;2017-12-06 17:50:04
1988;1518209;31;YnJlYWs=;0;-1;275400;2017-12-06 17:50:07
1989;1518209;31;YnJlYWs=;0;-1;319250;2017-12-06 17:50:50
1990;1628030;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgcHJpbnQobioiIyAiKWJyZWFrYnJlYWs=;1;-1;49050;2017-12-06 18:33:48
1991;1637371;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCAyKm4pYnJlYWsgICAgcHJpbnQoIlRyb2puYXNvYmVrIiwgMypuKWJyZWFrICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgMTAqbilicmVhaw==;1;-1;66850;2017-12-06 18:41:59
1992;1637371;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgaWYgNTAgLSBuIDw9IDEwIGFuZCA1MCAtIG4gPj0gLTEwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIGlmIDE1MCAtIG4gPD0gMTAgYW5kIDE1MCAtIG4gPj0gLTEwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIHJldHVybiBGYWxzZWJyZWFr;1;-1;128700;2017-12-06 18:44:11
1993;1628030;9;ZGVmIGVtcHR5X3NxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKzEpOmJyZWFrICAgICAgICBpZiBpID09IDAgb3IgaSA9PSBuIDpicmVhayAgICAgICAgCXByaW50KCIgIyIqbilicmVhayAgICAgICAgZWxzZTpicmVhayAgICAgICAgICAgIHByaW50KCIgIyIsICIuIiwgIi4iLCAiLiIsICIjIilicmVha2JyZWFr;0;-1;457550;2017-12-06 19:06:06
1994;1162084;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRGVzZXRpbuFzb2JlayIsIG4pYnJlYWs=;0;-1;47450;2017-12-06 19:07:19
1995;1628030;38;ZGVmIGNyb3NzKG4pOiAgICBicmVhayAgICBmb3IgaSBpbiByYW5nZSgyLCAzKm4rMik6ICAgICAgICBicmVhayAgICAgICAgaWYgaSA9PSAoMipuKSBvciBpID09ICgyKm4rMSk6YnJlYWsgICAgICAgICAgICBwcmludChuKiIuIm4qIiMibioiLiIpYnJlYWsgICAgICAgIGVsc2U6YnJlYWsgICAgICAgICAgICBwcmludCgzKm4qIi;0;-1;250700;2017-12-06 19:12:56
1996;1625234;2;ZGVmIGZpYm9uYWNjaShuKTpicmVhayAgICByZXMgPSBbMSwgMV1icmVhayAgICBmb3IgaSBpbiByYW5nZSgxLCBuICsgMSk6YnJlYWsgICAgICAgIGlmIGkgPCAzOmJyZWFrICAgICAgICAgICAgcHJpbnQocmVzW2kgLSAxXSlicmVhayAgICAgICAgZWxzZTpicmVhayAgICAgICAgCXJlcy5hcHBlbmQocmVzWy0xXSArIHJlc1stMl;1;-1;303350;2017-12-06 20:02:11
1997;1637894;14;ZGVmIHBhbGluZHJvbSh0ZXh0KTpicmVhayAgICBpZiBsZW4odGV4dCkgPCAyOiByZXR1cm4gVHJ1ZWJyZWFrICAgIGlmIHRleHRbMF0gIT0gdGV4dFstMV06IHJldHVybiBGYWxzZWJyZWFrICAgIHJldHVybiBwYWxpbmRyb20odGV4dFsxOi0xXSlicmVhayAgICByZXR1cm4gVHJ1ZWJyZWFr;1;-1;311850;2017-12-06 22:43:14
1998;1637979;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCAyKm4pYnJlYWsgICAgcHJpbnQoIlRyb2puYXNvYmVrIiwgMypuKWJyZWFrICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgMTAqbilicmVhaw==;1;-1;72450;2017-12-07 00:27:03
1999;1637979;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgaWYgNDA8PW48PTYwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIGlmIDE0MDw9bjw9MTYwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIHJldHVybiBGYWxzZWJyZWFr;1;-1;104550;2017-12-07 00:29:29
2000;1637979;33;ZGVmIGltcG9zZV9maW5lKGFnZSwgYmVlcik6YnJlYWsgICAgaWYgYWdlPDE4IGFuZCBiZWVyPT1UcnVlOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIHJldHVybiBGYWxzZWJyZWFr;1;-1;46550;2017-12-07 00:30:18
2001;1637979;35;ZGVmIHNlcXVlbmNlcyhuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgZm9yIGogaW4gcmFuZ2UoaSsxKTpicmVhayAgICAgICAgICAgIHByaW50KGorMSwgZW5kPSIgIilicmVhayAgICAgICAgcHJpbnQoKWJyZWFr;1;-1;37600;2017-12-07 00:31:37
2002;1637979;36;ZGVmIHByb2R1Y3RzKG4pOmJyZWFrICAgIGZvciByb3cgaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgIGZvciBjb2wgaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgICAgICBwcmludCgoY29sKzEpKihyb3crMSksIGVuZD0iICIpYnJlYWsgICAgICAgIHByaW50KClicmVhaw==;1;-1;155500;2017-12-07 00:35:48
2003;1637979;37;ZGVmIHN0YXJzKG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgiKiIsIGVuZD0iIilicmVhayAgICAgICAgaWYgaSU1PT00OmJyZWFrICAgICAgICAgICAgcHJpbnQoInwiLCBlbmQ9IiIpYnJlYWsgICAgcHJpbnQoKWJyZWFr;1;-1;111250;2017-12-07 00:40:21
2004;1618883;35;ZGVmIHNlcXVlbmNlcyhuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZSgxLCBuKzEpOmJyZWFrICAgICAgICBmb3IgaiBpbiByYW5nZSgxLCBpKzEpOmJyZWFrICAgICAgICAgICAgcHJpbnQoaiwgZW5kPSIgIilicmVhayAgICAgICAgcHJpbnQoKWJyZWFr;1;-1;106950;2017-12-07 12:55:38
2005;1618883;36;ZGVmIHByb2R1Y3RzKG4pOmJyZWFrICAgIGZvciByb3cgaW4gcmFuZ2UoMSwgbisxKTpicmVhayAgICAgICAgZm9yIGNvbCBpbiByYW5nZSgxLCBuKzEpOmJyZWFrICAgICAgICAgICAgcHJpbnQocm93ICogY29sLCBlbmQ9IiAiKWJyZWFrICAgICAgICBwcmludCgpYnJlYWs=;1;-1;45050;2017-12-07 12:56:28
2006;1639340;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBkb3VibGUgPSAyKm5icmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCBkb3VibGUpYnJlYWsgICAgdHJpcGxlID0gMypuYnJlYWsgICAgcHJpbnQoIlRyb2puYXNvYmVrIiwgdHJpcGxlKWJyZWFrICAgIHRlbnRpbWVzID0gMTAqbmJyZWFrICAgIHByaW50KCJEZXNldGluYXNvYmVrIi;1;-1;81800;2017-12-07 14:39:47
2007;1639340;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgaWYgbiAtIDUwIDwgMTAgYW5kIG4gLSA1MCA IC0xMDpicmVhayAgICAgICAgcmV0dXJuIFRydWVicmVhayAgICBlbHNlOmJyZWFrICAgIAlyZXR1cm4gRmFsc2VicmVhaw==;0;-1;162250;2017-12-07 14:42:47
2008;1639340;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgaWYgbiAtIDUwIDw9IDEwIGFuZCBuIC0gNTAgPj0gLTEwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIGVsc2U6YnJlYWsgICAgCXJldHVybiBGYWxzZWJyZWFr;0;-1;177750;2017-12-07 14:43:03
2009;1639340;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgaWYgbiAtIDUwIDw9IDEwIGFuZCBuIC0gNTAgPj0gLTEwOmJyZWFrICAgICAgICByZXR1cm4gVHJ1ZWJyZWFrICAgIGVsaWYgbiAtIDE1MCA8PSAxMCBhbmQgbiAtIDE1MCA PSAtMTA6YnJlYWsgICAgICAgIHJldHVybiBUcnVlYnJlYWsgICAgZWxzZTpicmVhayAgICAJcmV0dXJuIE;1;-1;237100;2017-12-07 14:44:03
2010;1639340;33;ZGVmIGltcG9zZV9maW5lKGFnZSwgYmVlcik6YnJlYWsgICAgaWYgYWdlIDwgMTggYW5kIGJlZXIgaXMgVHJ1ZTpicmVhayAgICAgICAgcmV0dXJuIFRydWVicmVhayAgICBlbGlmIGFnZSA8IDE4IGFuZCBiZWVyIGlzIEZhbHNlOmJyZWFrICAgICAgICByZXR1cm4gRmFsc2VicmVhayAgICBlbHNlOmJyZWFrICAgIAlyZXR1cm4gRm;1;-1;94550;2017-12-07 14:45:48
2011;1639340;35;ZGVmIHNlcXVlbmNlcyhuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgZm9yIGogaW4gcmFuZ2UoaSsxKTpicmVhayAgICAgICAgICAgIHByaW50KGorMSwgZW5kPSIgIilicmVhayAgICAgICAgcHJpbnQoKWJyZWFr;1;-1;112700;2017-12-07 14:48:56
2012;1639340;36;ZGVmIHByb2R1Y3RzKG4pOmJyZWFrICAgIGZvciByb3cgaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgIGZvciBjb2wgaW4gcmFuZ2Uobik6YnJlYWsgICAgICAgICAgICBwcmludCgocm93KzEpICogKGNvbCsxKSwgZW5kPSIgIilicmVhayAgICAgICAgcHJpbnQoKWJyZWFr;1;-1;70500;2017-12-07 14:50:10
2013;1639340;37;ZGVmIHN0YXJzKG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgiKiIsIGVuZD0iIilicmVhayAgICAgICAgaWYgaSA9PSA0OmJyZWFrICAgICAgICAgICAgcHJpbnQoInwiLCBlbmQ9IiIpYnJlYWsgICAgcHJpbnQoKWJyZWFr;0;-1;33550;2017-12-07 14:50:47
2014;1639340;37;ZGVmIHN0YXJzKG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgiKiIsIGVuZD0iIilicmVhayAgICAgICAgaWYgaSAlIDUgPT0gNDpicmVhayAgICAgICAgICAgIHByaW50KCJ8IiwgZW5kPSIiKWJyZWFrICAgIHByaW50KClicmVhaw==;1;-1;109450;2017-12-07 14:52:04
2015;1639340;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKTpicmVhayAgICB0ZXh0NCA9ICIiYnJlYWsgICAgdGV4dDMgPSB6aXAodGV4dDEsIHRleHQyKWJyZWFrICAgIGZvciBpIGluIHRleHQzOmJyZWFrICAgIAlwcmludChpLCBlbmQ9IiIpYnJlYWs=;0;-1;274200;2017-12-07 15:18:02
2016;1639340;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKTpicmVhayAgICB0ZXh0NCA9ICIiYnJlYWsgICAgdGV4dDMgPSB6aXAodGV4dDEsIHRleHQyKWJyZWFrICAgIHJldHVybiBzdHIodGV4dDMpYnJlYWs=;0;-1;333950;2017-12-07 15:19:02
2017;1639809;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgcHJpbnQoIiMiLCBlbmQ9IiAiKWJyZWFrICAgIHByaW50KClicmVhaw==;0;-1;12450;2017-12-07 15:56:17
2018;1639809;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgcHJpbnQoIiMiLCBlbmQ9IiAiKWJyZWFrICAgIHByaW50KClicmVhaw==;0;-1;24450;2017-12-07 15:56:29
2019;1579127;35;YnJlYWs=;0;-1;15650;2017-12-07 16:02:46
2020;1579127;35;YnJlYWtURVJFWktBIA==;0;-1;26450;2017-12-07 16:02:57
2021;1579127;35;YnJlYWtURVJFWktBIA==;0;-1;33600;2017-12-07 16:03:04
2022;1579127;35;YnJlYWtURVJFWktBIA==;0;-1;41000;2017-12-07 16:03:12
2023;33163;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCBuKWJyZWFr;0;-1;10700;2017-12-07 16:26:00
2024;33163;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCBuKWJyZWFr;0;-1;12850;2017-12-07 16:26:02
2025;1356155;32;ZGVmIG5lYXJfZmlmdHkobik6YnJlYWsgICAgcmV0dXJuIEZhbHNlYnJlYWs=;0;-1;5400;2017-12-07 16:27:20
2026;1356155;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgnQScpYnJlYWsgICAgICAgIHByaW50KCdCJylicmVhayAgICAgICAgcHJpbnQoJ0MnKWJyZWFrICAgICAgICBwcmludCgnRCcpYnJlYWsgICAgICAgIHByaW50KCdFJylicmVhayAgICAgICAgcHJpbnQoJ0YnKQ==;0;-1;180050;2017-12-07 16:32:22
2027;1356155;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgnQScpYnJlYWsgICAgICAgIHByaW50KCdCJylicmVhayAgICAgICAgcHJpbnQoJ0MnKWJyZWFrICAgICAgICBwcmludCgnRCcpYnJlYWsgICAgICAgIHByaW50KCdFJylicmVhayAgICAgICAgcHJpbnQoJ0YnKQ==;0;-1;189750;2017-12-07 16:32:32
2028;1356155;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgnQScpYnJlYWsgICAgICAgIHByaW50KCdCJylicmVhayAgICAgICAgcHJpbnQoJ0MnKWJyZWFrICAgICAgICBwcmludCgnRCcpYnJlYWsgICAgICAgIHByaW50KCdFJylicmVhayAgICAgICAgcHJpbnQoJ0YnKWJyZWFrIC;0;-1;265600;2017-12-07 16:33:50
2029;1356155;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgnQScpYnJlYWsgICAgICAgIHByaW50KCdCJylicmVhayAgICAgICAgcHJpbnQoJ0MnKWJyZWFrICAgICAgICBwcmludCgnRCcpYnJlYWsgICAgICAgIHByaW50KCdFJylicmVhayAgICAgICAgcHJpbnQoJ0YnKWJyZWFrIC;0;-1;340800;2017-12-07 16:35:08
2030;1356155;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludCgnQScpYnJlYWsgICAgICAgIHByaW50KCdCJylicmVhayAgICAgICAgcHJpbnQoJ0MnKWJyZWFrICAgICAgICBwcmludCgnRCcpYnJlYWsgICAgICAgIHByaW50KCdFJylicmVhayAgICAgICAgcHJpbnQoJ0YnKWJyZWFrIC;0;-1;350300;2017-12-07 16:35:19
2031;1640079;4;ZGVmIGFscGhhYmV0KG4pOmJyZWFrICAgIGZvciBpIGluIHJhbmdlKG4pOmJyZWFrICAgICAgICBwcmludChjaHIoNjUraSUyNikpYnJlYWs=;1;-1;691350;2017-12-07 17:26:59
2032;1162084;1;ZGVmIG51bWJlcnMoMTApOmJyZWFrICAgIHByaW50KDEwKWJyZWFr;0;-1;19350;2017-12-07 17:35:02
2033;1162084;1;ZGVmIG51bWJlcnMoMyk6YnJlYWsgICAgcHJpbnQoMylicmVhaw==;0;-1;53100;2017-12-07 17:35:36
2034;1162084;34;YnJlYWs=;0;-1;71850;2017-12-07 17:38:14
2035;1162084;34;YnJlYWs=;0;-1;110600;2017-12-07 17:38:52
2036;1162084;34;YnJlYWs=;0;-1;76600;2017-12-07 17:43:08
2037;1162084;34;NmJyZWFr;0;-1;163150;2017-12-07 17:44:35
2038;1162084;34;bXVsdGlwbGVzKDYpYnJlYWs=;0;-1;181150;2017-12-07 17:44:53
2039;1162084;34;ZGVmIG11bHRpcGxlcyg2KTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCA2KWJyZWFr;0;-1;24800;2017-12-07 17:46:34
2040;1641420;30;ZGVmIG1vc3RfY29tbW9uKG15bGlzdCk6YnJlYWsgICAgYnJlYWsgICAgcmV0dXJuIDBicmVhaw==;0;-1;94100;2017-12-08 07:40:44
2041;1641420;30;ZGVmIG1vc3RfY29tbW9uKG15bGlzdCk6YnJlYWsgICAgYnJlYWsgICAgcmV0dXJuIDBicmVhaw==;0;-1;94500;2017-12-08 07:40:45
2042;1641722;8;ZGVmIHNxdWFyZShuKTpicmVhayAgICBmb3IgaSBpbiByYW5nZShuKTpicmVhayAgICAgICAgcHJpbnQoIiMiLCBlbmQ9IiAiKWJyZWFrICAgIHByaW50KClicmVhaw==;0;-1;47550;2017-12-08 09:38:28
2043;1343421;34;ZGVmIG11bHRpcGxlcyhuKTpicmVhayAgICBwcmludCgiRHZvam5hc29iZWsiLCBuKWJyZWFr;0;-1;104300;2017-12-08 09:39:29
2044;1642209;33;ZGVmIGltcG9zZV9maW5lKGFnZSwgYmVlcik6YnJlYWsgICAgcmV0dXJuIEZhbHNlYnJlYWtwcmludChpbXBvc2VfZmluZSg1NywgVHJ1ZSkp;0;-1;44050;2017-12-08 12:18:26
2045;1642345;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICB4ID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgICAgIHggPSB4KmlicmVhawlyZXR1cm4geA==;0;-1;453000;2017-12-08 13:03:30
2046;1642345;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICB4ID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgICAgIHggPSB4KmlicmVhawlyZXR1cm4geA==;0;-1;653750;2017-12-08 13:06:51
2047;1642345;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICB4ID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgICAgIHggPSB4KmlicmVhawlyZXR1cm4geA==;0;-1;806200;2017-12-08 13:10:31
2048;1642345;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICB4ID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgICAgIHggPSB4KmlicmVhawlyZXR1cm4geA==;0;-1;809450;2017-12-08 13:10:34
2049;1642345;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKTpicmVhayAgICB4ID0gMWJyZWFrICAgIGZvciBpIGluIG51bWJlcnM6YnJlYWsgICAgICAgIGlmIGkgIT0gMDpicmVhayAgICAgICAgICAgIHggPSB4KmlicmVhawlyZXR1cm4geA==;0;-1;811500;2017-12-08 13:10:36
