id;user;item;answer;correct;moves;responseTime;time
859;1612998;34;def multiples(n):break    n+=nbreak    print("Dvojnasobek", n)break    n+=n/2break    print("Trojnasobek", int(n))break    n=10*(n/3)break    print("Desetinasobek",int(n))break;1;-1;301850;2017-12-01 17:36:24
860;1612998;35;def sequences(n):break    for i in range(n):break        for j in range(i+1):break            print(j+1, end=" ")break        print()break;1;-1;259500;2017-12-01 17:41:13
861;1612998;36;def products(n):break    for i in range(n):break        for j in range(n):break            print((i+1) * (j+1), end=" ")break        print()break;1;-1;203750;2017-12-01 17:44:43
862;1612998;3;def factorial(n):break    if n==1: return 1break    return n * factorial(n-1)break        break;1;-1;187050;2017-12-01 18:44:31
863;1612998;1;def numbers(n):break    for i in range(n):break    	print(i+1," ")break;1;-1;199650;2017-12-01 18:47:55
864;1620019;34;def multiples(n):break    print("Dvojnasobek", n * 2)break    print("Trojnasobek", n * 3)break    print("Desetinasobek", n * 10)break    break;1;-1;82900;2017-12-01 19:58:12
865;1620019;32;def near_fifty(n):break    if (40 <= n <= 60) or (140 <= n <= 160):break        return Truebreak    return False;1;-1;202550;2017-12-01 20:01:40
866;1620019;33;def impose_fine(age, beer):break    if beer and age < 18:break        return Truebreak    return False;1;-1;56900;2017-12-01 20:02:44
867;1620019;1;def numbers(n):break    for i in range(1, n+1):break        print(i);1;-1;35100;2017-12-01 20:03:56
868;1620019;2;def fibonacci(n):break    a, b = 0, 1break    for i in range(n):break        a, b = b, a + bbreak        print(a)break;1;-1;316500;2017-12-01 20:10:25
869;1620019;3;def factorial(n):break    if n == 0:break        return 1break    else:break        return (n * factorial(n - 1));1;-1;281900;2017-12-01 20:23:58
870;1620019;7;def divisors(n):break    for i in range(1, (n // 2) + 1):break        if n % i == 0:break            print(i)break    print(n)break;1;-1;99900;2017-12-01 20:29:07
871;1620019;18;def digit_sum(n):break    summ = 0break    for i in range(len(str(n))):break        summ += (n % 10)break        n = n // 10break    return summbreak;1;-1;222000;2017-12-01 20:35:02
872;1620019;20;def divisors_count(n):break    summ = 0break    for i in range(1, (n // 2) + 1):break        if n % i == 0:break            summ += 1break    summ += 1break    return summbreak;1;-1;231450;2017-12-01 20:42:08
873;1620019;21;def powers(base, n):break    for i in range(1, n+1):break        print(base ** i)break;1;-1;56850;2017-12-01 20:43:09
874;1620019;22;def print_primes(n):break    x = 1break    while n > 0:break        rest = 0break        x += 1break        for i in range(2, x):break            if x % i == 0:break                rest += 1break        if rest == 0:break            print(x)break;1;-1;872700;2017-12-01 21:10:59
875;1620019;23;def greatest_common_divisor(a, b):break    while b != 0:break        c = a % bbreak        a = bbreak        b = cbreak    return abreak;1;-1;489400;2017-12-01 21:21:36
876;1620019;8;def square(n):break    for row in range(n):break        for col in range(n):break            print("#", end=" ")break        print()break;1;-1;59200;2017-12-01 21:26:23
877;1620019;9;def empty_square(n):break    print('# ' * n)break    for row in range(n - 2):break        print('#', end='')break        print(' .' * (n - 2), end='')break        print(' #')break    print('# ' * n)break           break;0;-1;230350;2017-12-01 21:30:18
878;1620019;9;def empty_square(n):break    if n == 1:break        print('#')break    else:break        print('# ' * n)break        for row in range(n - 2):break            print('#', end='')break            print(' .' * (n - 2), end='')break            print(' #');1;-1;266050;2017-12-01 21:30:55
879;1620019;10;def pyramid(n):break    row = 1break    for i in range(n):break        print(' ' * ((n * 2) - row), end='')break        print('# ' * row)break        row += 2break;1;-1;282150;2017-12-01 21:35:48
880;1620019;11;def chessboard(n):break    for i in range(n):break        if i % 2 == 0:break            for b in range(n // 2):break                print('# ', end='')break                print('. ', end='')break        else:break            for b in range(n // 2):;0;-1;238300;2017-12-01 21:40:05
881;1620019;11;def chessboard(n):break    for x in range(n):break        for y in range(n):break            cell = "# " if ((x + y) % 2 == 0) else '. 'break            print(cell, end='')break        print()break;1;-1;564700;2017-12-01 21:45:35
882;1620019;4;ALPHABET = 'ABCDEFGHIJKLMNOPQRSTUVWXYZ'breakbreakdef alphabet(n):break    order = 0break    for i in range(n):break        print(ALPHABET[order])break        order += 1break        if order == len(ALPHABET):break            order = 0break;1;-1;306250;2017-12-01 21:54:28
883;1620019;5;def duplication(text):break    new_string = ''break    for i in range(len(text)):break        new_string += 2 * text[i]break    return new_stringbreak;1;-1;99450;2017-12-01 22:06:03
884;1620019;13;def string_intersection(left, right):break    for i in range(min(len(left),len(right))):break        if left[i] == right[i]:break            print(left[i])break            break;1;-1;145650;2017-12-01 22:09:38
885;1620019;14;def palindrom(text):break    if text == text[::-1]:break       return Truebreak    return Falsebreak;1;-1;40150;2017-12-01 22:11:28
886;1525413;16;def max_pair_sum(num_list):break    maximum = 0break    for i in range(len(num_list)-1):break        this_number = num_list[i] + num_list[i+1]break        if maximum < this_number:break            maximum = this_numberbreak    return maximumbreak;1;-1;211550;2017-12-01 22:29:29
887;1525413;17;def five_multiples(num_list):break    new = []break    for i in range(len(num_list)):break        if num_list[i] % 5 == 0:break            new.append(num_list[i])break    return newbreak;1;-1;70300;2017-12-01 22:30:43
888;1525413;29;def unique(mylist):break    new = []break    for i in range(len(mylist)):break        for j in range(len(new)):break            if len(new) == 0:break                new.append(mylist[i])break            if mylist[i] != mylist[j]:break;0;-1;444800;2017-12-01 22:38:18
889;1525413;29;def unique(mylist):break    new = []break    for i in range(len(mylist)):break        if mylist[i] not in new:break            new.append(mylist[i])break    return newbreak;1;-1;550200;2017-12-01 22:40:05
890;1619117;35;def sequences(n):break    for i in range(n):break        for j in range(i+1):break            print(j+1, end=" ")break        print()break;1;-1;196800;2017-12-02 00:38:40
891;1619117;1;def numbers(n):break    for i in range(1, n+1):break    	print(i)break;1;-1;71400;2017-12-02 00:40:45
892;1619117;37;def stars(n):break    for i in range(n):break        print("*", end="")break        if (i+1) % 5 == 0:break            print("|", end="")break    print()break;1;-1;280550;2017-12-02 00:58:18
893;1619117;8;def square(n):break	for i in range(n):break		for j in range(n):break			print("#", end=" ")break		print();1;-1;127900;2017-12-02 01:01:21
894;1624326;34;def multiples(n):break    print("Dvojnasobek", 2*n)break    print("Trojnasobek", 3*n)break    print("Desetinasobek", 10*n)break;1;-1;51900;2017-12-02 09:47:14
895;1624326;32;def near_fifty(n):break    return 39<n<61 or 139<n<161break;1;-1;66900;2017-12-02 09:48:26
896;1624326;33;def impose_fine(age, beer):break    return age<18 and beerbreak;1;-1;50850;2017-12-02 09:49:26
897;1624326;28;def string_zip(text1, text2):break    revers = 0break    result = ""break    if len(text1) > len(text2):break        text1,text2 = text2,text1break        revers = 1break    for index in range(len(text1)):break        if revers == 0:break        	res;1;-1;340350;2017-12-02 09:55:26
898;1624326;4;def alphabet(n):break    for i in range(n):break        j = i%26break        print(chr(j+65))breakbreak            break            break;1;-1;170900;2017-12-02 09:58:29
899;1624326;5;def duplication(text):break    result = ""break    for i in range(len(text)):break        result += text[i]*2break    return resultbreak;1;-1;56250;2017-12-02 09:59:35
900;1624326;13;def string_intersection(left, right):break    for i in range(min(len(left),len(right))):break        if left[i] == right[i]:break            print(left[i])break;1;-1;102600;2017-12-02 10:01:21
901;1618895;8;def square(n):break    for i in range(n):break        for j in range(n):break            print("#", end=" ")break        print();1;-1;135250;2017-12-02 10:01:36
902;1618895;9;def empty_square(n):break    for i in range(1, n+1):break        for j in range(1, n+1):break            if i == 1 or j == 1 or i == n or j == n:break                print("#", end=" ")break            else:break                print('.', end=' ')bre;1;-1;118200;2017-12-02 10:03:38
903;112792;33;def impose_fine(age, beer):break    return Falsebreak;0;-1;44300;2017-12-02 10:06:05
904;1624326;14;def palindrom(text):break    for i in range(len(text)//2):break        if text[i] != text[len(text)-i-1]:break            return Falsebreak    return Truebreak;1;-1;316650;2017-12-02 10:06:51
905;112792;33;def impose_fine(age, beer):break    return Falsebreak;0;-1;74900;2017-12-02 10:07:34
906;112792;33;def impose_fine(age, beer):break    return Falsebreakprint(impose_fine(20, True))breakprint(impose_fine(15, False))breakprint(impose_fine(17, True))breakprint(impose_fine(57, True));0;-1;119000;2017-12-02 10:09:39
907;1624326;31;def find_longest_word(words_list):break    return sorted(words_list,key=lambda x:-len(x))[0]breakbreak;1;-1;226050;2017-12-02 10:11:44
908;1618895;9;def empty_square(n):break    x = [1, n]break    for i in range(1, n+1):break        for j in range(1, n+1):break            if i in x or j in x:break                print("#", end=" ")break            else:break                print('.', end=' ')brea;1;-1;425850;2017-12-02 10:12:30
909;112792;34;def multiples(8):break    print("Dvojnasobek", 8)break;0;-1;25550;2017-12-02 10:14:25
910;1618895;10;def pyramid(n):break    for i in range(n):break        for j in range(-n+1, n):break            if abs(j) <= i:break                print("#", end=" ")break            else:break                print(' ', end=' ')break        print()break;1;-1;390650;2017-12-02 10:19:03
911;1618895;11;def chessboard(n):break    for i in range(n):break        for j in range(n):break            if (i+j) % 2 == 0:break                print("#", end=" ")break            else:break                print('.', end=' ')break        print();1;-1;143950;2017-12-02 10:21:30
912;1618895;12;def bigX(n):break    for i in range(1, 2*n):break        for j in range(1, 2*n):break            if i == j or i+j == 2*n:break                print('#', end=' ')break            else:break                print(' ', end=' ')break        print();1;-1;183200;2017-12-02 10:24:37
913;1618932;1;def numbers(n):break    for i in range(1, n+1):break    	print(i)break   break;1;-1;289500;2017-12-02 10:25:07
914;1618895;39;def queen(x, y):break    for i in range(1, 8+1):break        for j in range(1, 8+1):break            if i == y and j == x:break                print('D', end='')break            elif i == y or j == x or i+j == x+y or i-j == y-x:break                p;1;-1;599500;2017-12-02 10:37:20
915;1618932;3;def factorial(n):break    f = 1break    if n < 2:break    	return 1break    else:break        for i in range(1,n+1):break            f *= ibreak        return fbreak;1;-1;84950;2017-12-02 10:37:27
916;1618932;2;def fibonacci(n):break    f = [1, 1]break    for i in range(n-2):break        f.append(f[i]+f[i+1])break    for j in range(len(f)):break    	print(f[j])break;1;-1;125500;2017-12-02 10:39:37
917;1618932;7;def divisors(n):break    for i in range(1,n+1):break        if n % i == 0:break            print(i)break;1;-1;48900;2017-12-02 10:40:30
918;1618932;18;def digit_sum(n):break    dig = 0break    div = 0break    while n > 0:break        dig += n % 10break        n = n // 10break    return digbreak;1;-1;192000;2017-12-02 10:43:54
919;1618932;20;def divisors_count(n):break    dig = []break    for i in range(1,n+1):break        if n % i == 0:break            dig.append(i)break    return len(dig)break;1;-1;72050;2017-12-02 10:45:13
920;1618932;21;def powers(base, n):break    for i in range(n):break        print(base)break        base *= 2break;0;-1;58400;2017-12-02 10:46:16
921;1618932;21;def powers(base, n):break    power = 1break    for i in range(1,n+1):break        power = power * basebreak        print(power)break;1;-1;270550;2017-12-02 10:49:48
922;1619585;6;def nonzero_product(numbers):break    total_numbers = 1break    for i in range(len(numbers)):break        if numbers[i] != 0:break        	total_numbers *= numbers[i]break    return total_numbersbreak;1;-1;552000;2017-12-02 10:52:59
923;1618895;4;def alphabet(n):break    x = chr(ord('A')-1)break    for i in range(n):break        if x == 'Z':break            x = 'A'break        else:break            x = chr(ord(x)+1)break        print(x)break;1;-1;248500;2017-12-02 10:54:05
924;1619585;15;def every_second_number(num_list):break    for i in range(len(num_list)):break    	if i % 2 == 0:break    	    print(num_list[i])break;1;-1;305400;2017-12-02 10:58:10
925;1618932;22;def prime(n):break    count = 0break    for i in range(1, n+1):break        if n % i == 0:break            count += 1break    if count == 2:break        return Truebreak    else:break        return Falsebreak    breakdef print_primes(n):break    coun;1;-1;614350;2017-12-02 11:00:41
926;1619585;16;def max_pair_sum(num_list):break    max_sum = 0 break    for i in range(len(num_list)):break        if i == len(num_list)-1:break            breakbreak        recent_sum = num_list[i] + num_list[i+1]break        if recent_sum > max_sum:break;1;-1;179200;2017-12-02 11:01:18
927;1618932;23;def greatest_common_divisor(a, b):break    if b == 0:break    	return abreak    else:break        return greatest_common_divisor(b, a % b)break;1;-1;230000;2017-12-02 11:05:22
928;1618895;5;def duplication(text):break    for i in range(0, 2*len(text), 2):break        text = text[:i] + text[i] + text[i:]break    return textbreak;1;-1;530200;2017-12-02 11:05:45
929;1618932;1;def numbers(n):break    for i in range(1, n+1):break    	print(i)break;1;-1;28500;2017-12-02 11:06:39
930;1618895;13;def string_intersection(left, right):break    for i in range(min(len(left), len(right))):break        if left[i] == right[i]:break            print(left[i]);1;-1;129000;2017-12-02 11:07:58
931;1618932;28;def string_zip(text1, text2):break    if len(text1) < 1 or len(text2) < 1:break        return text1break    else:break    	return text1[0] + text2[0] + string_zip(text1[1:], text2[1:])break;0;-1;126400;2017-12-02 11:09:52
932;1618895;14;def palindrom(text):break    if text == text[::-1]:break        return Truebreak    return False;1;-1;94800;2017-12-02 11:10:37
933;1618932;28;def string_zip(text1, text2):break    if len(text1) < 1 or len(text2) < 1:break        return text2break    else:break    	return text1[0] + text2[0] + string_zip(text1[1:], text2[1:])break;0;-1;225950;2017-12-02 11:11:32
934;1618932;28;def string_zip(text1, text2):break    if len(text1) < 1 or len(text2) < 1:break        return text1break    else:break    	return text1[0] + text2[0] + string_zip(text1[1:], text2[1:])break;0;-1;324450;2017-12-02 11:13:10
935;1618932;28;def string_zip(text1, text2):break    if len(text1) < 1:break        return text2break    elif len(text2) < 1:break        return text1break    else:break    	return text1[0] + text2[0] + string_zip(text1[1:], text2[1:])break;1;-1;366500;2017-12-02 11:13:52
936;1618895;19;def zigzag(text):break    for i in range(len(text)):break        if i % 2 == 0:break            print(text[i], end='')break        else:break            print('.', end='')break    print()break    for i in range(len(text)):break        if i % 2 == 1:b;1;-1;239400;2017-12-02 11:14:43
937;1618895;25;def count_a(text):break    return text.lower().count('a')break;1;-1;211950;2017-12-02 11:18:21
938;1618932;4;def alphabet(n):break    j = -1break    for i in range(n):break        if ord('A')+i < 91:break        	print(chr(ord('A')+i))break        else:break            j += 1break            print(chr(ord('A')+i-i+j));0;-1;301950;2017-12-02 11:19:27
939;1619585;17;def five_multiples(num_list):break    new_list = []break    for i in range(len(num_list)):break        if num_list[i] % 5 == 0:break            new_list.append(num_list[i])break    return new_listbreak;1;-1;574700;2017-12-02 11:33:35
940;1619585;29;def unique(mylist):break    mylist_new = []break    for i in range(len(mylist)):break    	if mylist[i] not in mylist_new:break        	mylist_new.append(mylist[i])break        break    return mylist_newbreak;1;-1;219450;2017-12-02 11:38:30
941;1569071;9;def empty_square(n):break    for line in range(n):break        for col in range(n):break            if line == 0 or line == n - 1:break                print('#', end=' ')break            elif col == 0 or col == n - 1:break                print('#', e;1;-1;321000;2017-12-02 11:46:44
942;1618895;26;def censorship(text):break    new = ''break    for i in range(len(text)):break        if i % 2 == 1:break            new += 'X'break        else:break            new += text[i]break    return newbreak;1;-1;333800;2017-12-02 13:58:49
943;1618895;27;def first_letters(text):break    text = text.split()break    for word in text:break        print(word[0], end=' ')break    print()break;1;-1;339350;2017-12-02 14:20:55
944;1620587;34;def multiples(n):break    n=2*nbreak    print("Dvojnasobek", n)break;0;-1;9000;2017-12-02 14:59:01
945;1620587;34;def multiples(n):break    n=2*nbreak    print("Dvojnasobek", n)break;0;-1;331400;2017-12-02 15:04:23
946;1620587;34;def multiples(n):break    n=2*nbreak    print("Dvojnasobek", n)break;0;-1;337000;2017-12-02 15:04:29
947;1623006;34;def multiples(n):break    print("Dvojnasobek", n*2)break    print("Trojnasobek", n*3)break    print("Desetinasobek", n*10);1;-1;218650;2017-12-02 15:08:41
948;1623006;32;def near_fifty(n):break    return (abs(50 - n) <= 10 or abs(150-n) <= 10)break;1;-1;117100;2017-12-02 15:10:47
949;1618258;5;def duplication(text):break    dupl=""break    for i in text:break    	dupl+=i*2break    return duplbreak;1;-1;76600;2017-12-02 15:12:51
950;1623006;33;def impose_fine(age, beer):break    return (age<18 and beer)break;1;-1;144200;2017-12-02 15:13:27
951;1623006;35;def sequences(n):break    for i in range(n):break        for j in range(i+1):break            print(j+1, end=" ")break        print()break;1;-1;12750;2017-12-02 15:14:14
952;1618258;4;def alphabet(n):break    for i in range(n):break        print(chr(ord('A')+i%26))break;1;-1;105200;2017-12-02 15:14:43
953;1623006;36;def products(n):break    for row in range(n):break        for col in range(n):break            print((row+1) * (col+1), end=" ")break        print()break;1;-1;46950;2017-12-02 15:15:04
954;1623006;37;def stars(n):break    for i in range(n):break        print("*", end="")break        if i%5 == 4:break            print("|", end="")break    print()break;1;-1;47300;2017-12-02 15:15:53
955;1618258;13;def string_intersection(left, right):break    for i in range(min(len(left), len(right))):break        if left[i]==right[i]:break            print(left[i])breakbreak;1;-1;143300;2017-12-02 15:17:12
956;1623006;38;def cross(n):    break    for i in range(3*n):break        for j in range(3*n):break            if n<=i<(2*n) or n<=j<(2*n):break                print("#", end="")break            else:break                print(".", end="")break        print()break;1;-1;95950;2017-12-02 15:17:32
957;1623006;1;def numbers(n):break    for i in range(n):break    	print(i+1)break;1;-1;43650;2017-12-02 15:18:22
958;1623006;3;def factorial(n):break    if n < 1:break        return 1break    return n*factorial(n-1)break;1;-1;69350;2017-12-02 15:20:35
959;1620587;34;def multiples(n):break    print("Dvojnasobek", n*2)break    print("Trojnasobek", n*3)break    print("Desetinasobek", n*10)break;1;-1;104100;2017-12-02 15:24:52
960;1620587;35;def sequences(n):break    for i in range(n):break        for j in range(i+1):break            print(j+1, end=" ")break        print()break;1;-1;93800;2017-12-02 15:33:39
961;1620587;36;def products(n):break    for row in range(1, n+1):break        for col in range(1, n+1):break            print(row * col,end=" ")break        print()break;1;-1;179600;2017-12-02 15:36:42
962;1620587;37;def stars(n):break    for i in range(1,n+1):break        print("*", end="")break        if i == 5:break            print("|", end="")break    print()break;0;-1;238400;2017-12-02 15:40:45
963;1622997;34;def multiples(n):break    n*=2break    print("Dvojnasobek", n)break;0;-1;23350;2017-12-02 15:41:47
964;1618895;28;def string_zip(a, b):break    if len(a) < len(b):break        a, b = b, abreak    if len(a) == 0 or len(b) == 0:break        return a + bbreak    else:break        return a[0] + b[0] + string_zip(a[1:], b[1:])break;0;-1;2090550;2017-12-02 15:43:13
965;1618895;28;def string_zip(a, b):break    '''break    if len(a) < len(b):break        a, b = b, abreak    '''break    if len(a) == 0 or len(b) == 0:break        return a + bbreak    else:break        return a[0] + b[0] + string_zip(a[1:], b[1:])break;1;-1;2148600;2017-12-02 15:44:11
966;1622997;34;def multiples(n):break    print("Dvojnasobek", n*2)break	print("Trojnásobek", n*3)break    print("Desetinásobek", n*10);0;-1;41500;2017-12-02 15:46:46
967;1618895;6;def nonzero_product(numbers):break    product = 1break    for number in numbers:break        if number != 0:break            product *= numberbreak    return productbreak;1;-1;342900;2017-12-02 15:50:58
968;1622997;32;def near_fifty(n):break    break    if n>= 40 and n<=60 or n>=140 and n<= 160:break        return Truebreak    return Falsebreak;1;-1;226600;2017-12-02 15:52:43
969;1618895;15;def every_second_number(num_list):break    for i in range(len(num_list)):break        if i % 2 == 0:break            print(num_list[i])break;1;-1;105350;2017-12-02 15:52:46
970;1618895;16;def max_pair_sum(num_list):break    max_sum = num_list[0] + num_list[1]break    for i in range(len(num_list) - 1):break        if num_list[i] + num_list[i+1] > max_sum:break            max_sum = num_list[i] + num_list[i+1]break    return max_sumbreak;1;-1;239150;2017-12-02 15:56:48
971;1625200;34;def multiples(n):break    print("Dvojnasobek", 2*n)break    print("Trojnasobek", 3*n)break    print("desetinasobek", 10*n)break;0;-1;68350;2017-12-02 15:58:40
972;1625200;34;def multiples(n):break    print("Dvojnasobek", 2*n)break    print("Trojnasobek", 3*n)break    print("Desetinasobek", 10*n)break;1;-1;87850;2017-12-02 15:58:59
973;1618895;17;def five_multiples(num_list):break    new = []break    for number in num_list:break        if number % 5 == 0:break            new.append(number)break    return new;1;-1;149800;2017-12-02 15:59:21
974;1622997;33;def impose_fine(age, beer):break    if age<18 and beer == True:break        return Truebreak    return Falsebreak;1;-1;68350;2017-12-02 15:59:41
975;1625193;6;def nonzero_product(numbers):break    summ = 1break    for number in numbers:break        if number != 0:break            summ = summ * numberbreak    return summbreak;1;-1;253100;2017-12-02 15:59:58
976;1625193;15;def every_second_number(num_list):break    for i in range(len(num_list)):break        if i % 2 == 0:break            print(num_list[i])break;1;-1;119000;2017-12-02 16:02:03
977;1625200;32;def near_fifty(n):break    if (40 <= n <= 60):break        return Truebreak    elif (140 <= n <= 160):break    	return Truebreak    else:break        return Falsebreak;1;-1;179800;2017-12-02 16:02:03
978;1622997;34;def multiples(n):break    numb = 0break    numb = n*2break    print("Dvojnasobek", numb)break    numb = n*3break    print("Trojnasobek",numb)break    numb = n*10break    print("Desetinasobek",numb);1;-1;239400;2017-12-02 16:03:56
979;1625200;33;def impose_fine(age, beer):break    if age < 18 and beer == True:break    	return Truebreak    else:break        return Falsebreak;1;-1;120100;2017-12-02 16:04:07
980;1625193;16;def max_pair_sum(num_list):break    max_pair = num_list[0] + num_list[1]break    for i in range(1,len(num_list)-1):break        if num_list[i] + num_list[i+1] > max_pair:break            max_pair = num_list[i] + num_list[i+1]break    return max_pairb;1;-1;181200;2017-12-02 16:05:08
981;1618895;29;def unique(mylist):break    new = []break    for number in mylist:break        if number not in new:break            new.append(number)break    return newbreak;1;-1;395800;2017-12-02 16:06:00
982;1625215;35;def sequences(n):break    for i in range(1, n+1):break        for j in range(1,i+1):break            print(j, end=" ")break        print()break;1;-1;111800;2017-12-02 16:07:19
983;1625215;36;def products(n):break    for row in range(1, n + 1):break        for col in range(1, n + 1):break            print(row * col, end=" ")break        print()break;1;-1;49500;2017-12-02 16:08:15
984;1625193;17;def five_multiples(num_list):break    divisible = []break    for number in num_list:break        if number % 5 == 0:break            divisible.append(number)break    return divisiblebreak            break;1;-1;189600;2017-12-02 16:08:22
985;1625215;37;def stars(n):break    for i in range(1, n+1):break        print("*", end="")break        if i % 5 == 0:break            print("|", end="")break    print()break;1;-1;75800;2017-12-02 16:09:35
986;1625193;29;def unique(mylist):break    x = []break    for number in mylist:break        if number not in x:break            x.append(number)break    return xbreak;1;-1;85150;2017-12-02 16:09:50
987;1622997;35;def sequences(n):break    for i in range(n):break        for j in range(i+1):break            print(j+1, end=" ")break        print()break;1;-1;105700;2017-12-02 16:12:45
988;1618895;30;def most_common(mylist):break    most = {}break    for number in sorted(mylist):break        most[number] = most.get(number, 0) + 1break    for number, times in most.items():break        if times == max(most.values()):break            return numberbr;1;-1;409500;2017-12-02 16:12:53
989;1625215;38;def cross(n):    break    for i in range(3*n):break        for j in range(3*n):break            if i >= n and i <2*n or j >= n and j <2*n :break                print("#", end="")break            else:break                print(".", end="")break;1;-1;290900;2017-12-02 16:14:34
990;1622997;36;def products(n):break    for row in range(1,n+1):break        for col in range(1,n+1):break            print(row * col, end=" ")break        print()break;1;-1;153950;2017-12-02 16:15:29
991;1618895;31;def find_longest_word(words_list):break    longest = ''break    for word in words_list:break        if len(word) > len(longest):break            longest = wordbreak    return longestbreak;1;-1;151450;2017-12-02 16:15:42
992;1625215;34;def multiples(n):break    print("Dvojnasobek", 2*n)break    print("Trojnasobek", 3*n)break    print("Desetinasobek", 10*n)break;1;-1;59550;2017-12-02 16:16:12
993;1625215;32;def near_fifty(n):break    if n >= 40 and n <= 60 or n >= 140 and n <= 160:break        return Truebreak    else: break        return Falsebreak;1;-1;160100;2017-12-02 16:19:01
994;1625215;33;def impose_fine(age, beer):break    if age < 18 and beer is True:break        return Truebreak    else:break        return Falsebreak;1;-1;97700;2017-12-02 16:20:43
995;1625193;30;def most_common(mylist):break    common = {}break    z = []break    for number in mylist:break        common[number] = common.get(number, 0) + 1break    maximum = max(common.values())break    for number in common:break        if common[number] == max;1;-1;800500;2017-12-02 16:24:47
996;1622997;1;def numbers(n):break    for i in range(1, n+1):break    	print(i)break;1;-1;32400;2017-12-02 16:30:12
997;1625193;31;def find_longest_word(words_list):break    x = len(words_list[0])break    z = words_list[0]break    for i in range(len(words_list)):break        if len(words_list[i]) > x:break            x = len(words_list[i])break            z = words_list[i]break;1;-1;108400;2017-12-02 16:31:47
998;1625193;4;def alphabet(n):break    z = 0break    for _ in range(n):break        print(chr(ord('A') + z))break        z += 1break        if z == 26:break            z = 0break        break;1;-1;278950;2017-12-02 16:38:01
999;1625193;5;def duplication(text):break    result = ""break    for letter in text:break        result += letter + letterbreak    return resultbreak;1;-1;55550;2017-12-02 16:39:00
1000;1625193;13;def string_intersection(left, right):break    if len(left) < len(right):break        shorter = leftbreak    else:break        shorter = rightbreak    for i in range(len(shorter)):break        if left[i] == right[i]:break            print(right[i])bre;1;-1;182800;2017-12-02 16:42:06
1001;1622997;7;def divisors(n):break    for i in range(1, n+1):break        if n%i == 0:break            print(i)break;1;-1;48050;2017-12-02 16:46:00
1002;1620587;1;def numbers(n):break    x=0break    for i in range(n):break        x+=1break	print(x)break;1;-1;96200;2017-12-02 17:01:54
1003;1620587;2;def fibonacci(n):break    a=0break    b=0break    c=1break    for i in range(n):break        print(c)break        a=bbreak        b=cbreak        c=a+bbreak    break;1;-1;82700;2017-12-02 17:03:21
1004;1625193;14;def palindrom(text, z = 0):break    if len(text) < 2:break        return Truebreak    else:break        if text[z] == text[len(text) - 1]:break            z += 1break            palindrom(text[z:len(text) - 1], z)break        else:break            re;0;-1;504150;2017-12-02 17:06:52
1005;1622997;2;def fibonacci(n):break    preview=0break    current=1break    for i in range(1,n+1):break        nextt=current+previewbreak        print(current)break        preview=currentbreak        current=nexttbreak;1;-1;15050;2017-12-02 17:08:26
1006;1620587;3;def factorial(n):break    x=1break    for i in range(n):break        x*=nbreak        n-=1break    return xbreak;1;-1;232700;2017-12-02 17:08:36
1007;1618932;5;def duplication(text):break    text2 = ""break    for i in range(len(text)):break        text2 += text[i] + text[i]break    return text2break;1;-1;585450;2017-12-02 17:15:06
1008;1622997;8;def square(n):break    for i in range(1,n+1):break        	print(n*" #")break    print()break;1;-1;181600;2017-12-02 17:17:04
1009;1620587;33;def impose_fine(age, beer):break    if age<18 and beer == True:break        return Truebreak    else:break    	return Falsebreak;1;-1;37000;2017-12-02 17:17:55
1010;1620587;32;def near_fifty(n):break    if n-50<=10 or 50-n<=10:break    	return Truebreak    else:break        return Falsebreak;0;-1;148900;2017-12-02 17:20:28
1011;1625193;14;def palindrom(text):break    if len(text) < 2:break        return Truebreak    else:break        if text[0] == text[len(text) - 1]:break            palindrom(text[1:-1])break            return Truebreak        else:break            return Falsebreak;0;-1;1220900;2017-12-02 17:20:43
1012;1620587;32;def near_fifty(n):break    if n-150<=10:break    	return Truebreak    else:break        return Falsebreak;0;-1;236550;2017-12-02 17:21:56
1013;1625193;14;def palindrom(text):break    if len(text) < 2:break        return Truebreak    else:break        if text[0] == text[len(text) - 1]:break            return palindrom(text[1:-1])break        else:break            return False;1;-1;8750;2017-12-02 17:22:38
1014;1620470;34;def multiples(n):break    print("Dvojnasobek", 2*n)break;0;-1;25500;2017-12-02 17:24:31
1015;1625193;19;def zigzag(text):break    for i in range(len(text)):break        if i % 2 == 0:break        	print(text[i], end="")break        else:break            print(".", end="")break    print()break    for i in range(len(text)):break        if i % 2 == 0:brea;1;-1;212700;2017-12-02 17:26:46
1016;1622997;9;def empty_square(n):break    print(n*"# ")break    for i in range(2,4+1):break        print("#",3*"."," #")break    print(n*"# ")	break;0;-1;210600;2017-12-02 17:27:30
1017;1625193;25;def count_a(text):break    a_counter = 0break    text = text.lower()break    for letter in text:break        if letter == "a":break            a_counter += 1break    return a_counterbreak;1;-1;80300;2017-12-02 17:28:09
1018;1618932;13;def string_intersection(left, right):break    if len(left) < 1 or len(right) < 1:break        return leftbreak    else:break        i = -1break        i += 1break        if left[i] == right[i]:break            print(left[i])break        return string;1;-1;762050;2017-12-02 17:30:03
1019;1620587;7;def divisors(n):break    x=1break    for i in range(n):break        if n % x==0:break    		print(x)break        x+=1break;1;-1;93600;2017-12-02 17:30:52
1020;1620587;18;def digit_sum(n):break    x=0break    while n>0:break        x+=n%10break        n//=10break    return xbreak;1;-1;112600;2017-12-02 17:32:50
